session,split,frame,orientation,device,ccs_pitch,ccs_yaw,hcs_pitch,hcs_yaw
00835,train,1693,4,iPhone 6s,-4.656431614636844,-13.680721321672802,-52.21172042296968,5.913878123792988
00835,train,130,1,iPhone 6s,-18.182930151834665,2.903854175557021,-49.94398770714046,13.251396038786103
00835,train,442,1,iPhone 6s,-10.592480551919337,-0.4562187912957746,-37.89494646706323,4.55445251273779
00835,train,153,1,iPhone 6s,-5.149480524440284,-1.3471517801260748,-35.55224890752359,5.27510495375018
00835,train,2435,3,iPhone 6s,2.2603969675493407,5.098411975878337,-43.92500744553783,4.63683987156218
00835,train,1494,4,iPhone 6s,-1.1868106167854038,-10.733410290226077,-45.399228262521504,9.682186752154161
00835,train,2397,3,iPhone 6s,-1.4753674884697576,5.71844578975211,-47.63253580557065,8.120235863571406
00835,train,6,1,iPhone 6s,-2.7821856517301504,2.0377339581072484,-28.647590656977684,4.620184174313255
00835,train,945,4,iPhone 6s,-3.7184616788012055,-10.093720087778765,-48.20220887565032,7.638414599384492
00835,train,2364,3,iPhone 6s,3.1541504050639495,14.918589052084993,-42.7059423525553,23.578328315961397
00837,train,1873,4,iPhone 6,19.541099587970304,-14.321410617940531,11.720068921206225,6.503354901523063
00837,train,55,1,iPhone 6,-9.895383698699913,-2.912570110761565,-3.4039997505976802,-1.0335561064611225
00837,train,2603,3,iPhone 6,-1.2925864385107442,6.355730084360597,-35.138439566160095,34.95294976672399
00837,train,2153,3,iPhone 6,-1.9283236220774758,12.496207400882577,-36.21403258814518,12.389272712044699
00837,train,2785,3,iPhone 6,4.921433696530243,7.514518895760984,-34.143697954982386,-32.03872840957602
00837,train,2721,3,iPhone 6,4.596061171713147,14.50098745120095,-19.25178712762991,3.138290480090771
00837,train,2125,3,iPhone 6,-1.4387959760974371,6.759584040101111,-58.022705868726696,-5.528360619556977
00837,train,1017,4,iPhone 6,-3.8784625901423344,-11.274755258978045,-33.98211818736934,-7.323027931363475
00837,train,1260,4,iPhone 6,-7.174778153858152,-2.312566999458586,20.99210035353445,-11.25758884570428
00837,train,2189,3,iPhone 6,1.3565699267426259,6.328119398161604,-36.65312973967033,5.232631398153851
00840,train,674,1,iPhone 6,-8.994566398987796,-2.0723381899303033,-57.60120458211316,-4.509322960178169
00840,train,1299,4,iPhone 6,2.960205679545903,-11.102053214932639,-36.57004767049104,-23.04213270849566
00840,train,700,1,iPhone 6,-17.268031852358266,1.2632026268578216,-58.881714155577555,3.855234767361789
00840,train,2098,3,iPhone 6,6.08505115411405,2.52381542486058,-27.23826874518053,-0.8799266379389177
00840,train,1675,4,iPhone 6,3.016305029811752,-13.708954207868926,-39.2946816420649,-3.82766049257008
00840,train,2629,3,iPhone 6,-0.9815247455175227,13.195457915271671,-49.322872952715414,6.542565034292689
00840,train,1199,4,iPhone 6,-3.2377484423014504,-16.7263969124246,-58.72510380574944,-20.977025011544736
00840,train,1941,3,iPhone 6,2.0310896319335954,3.036453969621976,-45.391588007792606,1.6302777400265878
00840,train,99,1,iPhone 6,-8.501496552643264,4.894615366322151,-57.68618468489399,4.586189527018981
00840,train,1696,4,iPhone 6,-2.0818868964299417,-7.960611069668016,-48.74078525613476,13.686697865690439
00841,train,130,3,iPhone 5,2.8642718730657912,14.62327378509195,-38.34169597211852,4.304954913287625
00841,train,1,1,iPhone 5,-12.642909372843393,0.3436857724959963,-36.95738528414582,7.088207414428069
00841,train,140,3,iPhone 5,-4.3140008114201756,11.092996689883847,-40.641617571050475,2.006773202721019
00841,train,72,4,iPhone 5,-0.9336495322745884,-15.06034037968784,-43.4173859589231,-0.4256223445945252
00841,train,15,1,iPhone 5,-14.575601189342155,-12.374752875941606,-47.221688540391746,6.721161020979274
00841,train,79,4,iPhone 5,-1.971284737936516,-15.046703109240164,-42.89040276868942,-9.59831050211702
00841,train,85,4,iPhone 5,-1.2197089562562422,-3.251235471419065,-40.628355239589176,1.1613737255089829
00841,train,128,3,iPhone 5,-2.791965599934108,14.0224552202435,-46.104075385582775,22.59754958492824
00841,train,7,1,iPhone 5,-9.873193810172769,6.22085380293202,-43.92828865564305,4.357747275727109
00841,train,142,3,iPhone 5,-7.188538025200046,9.93004272706671,-47.54972886507982,6.745018330643319
00842,train,583,3,iPad Mini,-13.099941120587422,26.363668114706595,-35.93070008821321,64.15202174475041
00842,train,429,2,iPad Mini,12.000505070204671,-6.6887194637441825,-26.189948381046005,-7.486203009478372
00842,train,256,4,iPad Mini,1.1929412096752625,-34.81376929513432,-30.649059074982986,-15.666750127619567
00842,train,177,4,iPad Mini,6.691968355073214,-27.948112702575912,-12.458046351928086,-10.146654361605716
00842,train,22,1,iPad Mini,-3.8624106925445654,-0.17172946393958002,-27.187679928783936,-1.5174680156754097
00842,train,369,2,iPad Mini,19.38419414643959,-4.6030709281924675,-32.63180371458591,-6.947229393470688
00842,train,480,2,iPad Mini,23.405006421951363,6.296806537322245,-16.838712104190286,7.052012355591579
00842,train,494,3,iPad Mini,3.458219393730974,30.257464901929843,-22.670144394892255,21.067690412679134
00842,train,442,2,iPad Mini,24.397728919236638,-3.063977410185781,-4.227181283880252,-0.3919096609865159
00842,train,174,4,iPad Mini,10.407702149730776,-15.743398595782523,-15.051464216468085,-4.719546329974241
00849,train,223,4,iPhone 6s,-0.5487733909239356,-5.16581867750514,-32.32794428790692,13.39772697215911
00849,train,125,4,iPhone 6s,-4.656995344685333,-9.530185965751812,-48.71311341844425,-0.5210365282406607
00849,train,202,4,iPhone 6s,-1.2119818700102067,-6.382191557070902,-24.409078956770013,1.5048160121324246
00849,train,352,3,iPhone 6s,16.062244220550145,11.518617431169899,-34.910080522188466,-17.393065138212513
00849,train,75,1,iPhone 6s,-21.09325704223544,4.063468922910903,-57.91425598975676,26.5270628049574
00849,train,162,4,iPhone 6s,-2.4579150898329063,-6.950031943192071,-45.389574232778784,-29.999677974617995
00849,train,253,3,iPhone 6s,4.862650495423305,7.645151803767355,-39.59547874996671,22.833681375753223
00849,train,146,4,iPhone 6s,-7.25496275881029,-8.099680747462369,-17.908921471792492,-18.03911007023756
00849,train,189,4,iPhone 6s,-5.74828407968999,-17.18920343269167,7.742768846396042,-15.302495213672584
00849,train,279,3,iPhone 6s,-0.30466702743346585,9.211427034700275,-48.85729149856622,49.19380362834592
00850,train,463,2,iPad 2,17.174223678024298,-1.2765044414195952,-59.184472567754625,-3.8722115387127682
00850,train,296,4,iPad 2,-5.866763034414626,-2.50228956885332,-55.56386020181521,14.180615989485506
00850,train,217,4,iPad 2,-5.829443321986975,-2.066988930555377,-61.70645472393876,-2.0684456466680263
00850,train,210,4,iPad 2,-6.1438266195306515,-28.517667503020668,-65.16320392814248,-27.729037021839268
00850,train,255,4,iPad 2,-8.292986919476762,-23.695368544585417,-52.579240917089535,-28.961269370190127
00850,train,344,4,iPad 2,-5.44329484338946,-12.698379429719253,-59.30771110461111,-14.27610648399251
00850,train,425,2,iPad 2,31.213423146957837,6.020025117923271,-34.16346204879571,-3.2402000410385687
00850,train,221,4,iPad 2,-8.004258748424597,-14.582095491285171,-61.46238418037918,-31.635728619642496
00850,train,257,4,iPad 2,4.1893966335662,-19.90722580782836,-47.6814225418277,-13.400519617328033
00850,train,90,1,iPad 2,-10.479728358646664,6.258284400669486,-61.75478066704585,10.49377714118999
00851,train,1450,3,iPhone 5S,-4.940556974328584,10.990597826031896,-39.602571830476315,-3.1646452849652214
00851,train,1730,3,iPhone 5S,-1.6974537238520193,13.049981237679845,-26.716474462957716,-3.864945929404829
00851,train,554,1,iPhone 5S,-15.26929034737328,3.1925826135976294,-27.3737552513728,-2.137660628158132
00851,train,1707,3,iPhone 5S,-0.5361853889660252,6.844859407721602,-21.76410307951153,-41.29319419992553
00851,train,66,1,iPhone 5S,-10.238593010100146,-3.2991370725766975,-58.26865937939523,-4.024732957304114
00851,train,1321,4,iPhone 5S,-3.922400209718329,-5.168893519437812,-34.45810720176887,9.750114508157171
00851,train,1146,4,iPhone 5S,0.662012600572033,-15.88903899763191,-26.49194972333919,-30.294036223863827
00851,train,1410,3,iPhone 5S,1.6908222667632642,15.278727676510249,-1.6442227784475885,13.011985595143967
00851,train,544,1,iPhone 5S,-16.47038341902658,-3.478727337067416,-65.15792064053274,8.683858719330201
00851,train,1045,4,iPhone 5S,-3.175212122309518,-10.97620404309982,-34.42241782368028,-22.545130172519816
00852,train,1451,3,iPhone 6,2.5120457808428607,4.6401738451421215,-57.979686615843896,13.657443832435671
00852,train,1066,4,iPhone 6,0.8879280141936625,-8.01436969424118,-62.54763105032761,-8.97644875441772
00852,train,751,1,iPhone 6,-6.902846227708127,2.335211456800423,-76.76415024485806,-20.174607056749444
00852,train,1512,3,iPhone 6,0.8650859882038218,7.301484442125168,-41.44405166489461,45.45947988554628
00852,train,1819,3,iPhone 6,-0.28747248277723453,12.90930361616036,-67.27113974703393,23.519963800764558
00852,train,216,1,iPhone 6,-2.1340273580722373,-2.5511187982753682,-33.32438996732483,40.408682240363575
00852,train,1330,4,iPhone 6,-3.198907907062738,-3.179522034443249,-61.65925231519923,21.801347321833248
00852,train,1620,3,iPhone 6,1.7793794301879107,9.458437804570895,-42.713372707270246,-37.965993560725224
00852,train,645,1,iPhone 6,-11.566671390249047,-1.0829579859124296,-67.45690615242492,25.579965732560726
00852,train,1158,4,iPhone 6,1.0307289449104513,-2.370534107613811,-51.14918806518644,-10.92099898012943
00853,train,23,1,iPad Mini,-6.818084814335764,-7.774801174382399,-39.24143977908561,-8.208602216854683
00853,train,52,1,iPad Mini,-30.427161479558894,1.410044848078512,-3.499116203465145,2.866938413434003
00853,train,271,4,iPad Mini,-4.376770173455198,-9.291735567566443,-59.76991473031927,-2.2170533916230917
00853,train,463,2,iPad Mini,27.065764256940756,-6.61442096645578,-23.6630788182736,-4.924939526823807
00853,train,63,1,iPad Mini,-11.709807103667824,-6.671269973694154,13.60229749041585,-4.020633901178628
00853,train,555,3,iPad Mini,3.241517323415709,10.900868055895028,-37.510592468138,24.155030636122248
00853,train,503,2,iPad Mini,21.34397099770838,2.053596040345948,-39.67106620871515,-0.9387111190711607
00853,train,121,1,iPad Mini,-12.062958758977565,-7.3990587642897685,-41.37244032787587,-8.206059512450997
00853,train,128,1,iPad Mini,-16.932686667202507,-10.197213517699822,6.269418976639079,-10.7444358159646
00853,train,685,3,iPad Mini,-0.06458137221030948,27.47468356814381,-49.238586285949104,-1.9394706909680006
00855,train,1173,4,iPhone 6s Plus,-15.208614797649535,-8.48281392776964,-53.23129908971894,4.782444175780251
00855,train,559,1,iPhone 6s Plus,-2.9818307474830132,2.038668046129287,-27.97242328972789,-0.04826255683572459
00855,train,611,1,iPhone 6s Plus,-1.9407164188177457,9.891254720196825,-47.657125483083846,7.857920774576801
00855,train,658,1,iPhone 6s Plus,-6.992429490918816,4.427950003432466,-37.83223654115947,-0.9688080605069356
00855,train,1321,4,iPhone 6s Plus,3.4185490921881816,-14.099747113091588,-42.29783727856621,-4.678693348125522
00855,train,2076,3,iPhone 6s Plus,4.946149865481218,21.950901223726756,11.629928344607666,18.81349857396876
00855,train,2054,3,iPhone 6s Plus,-5.184203170472783,8.150580536483426,-50.029787216512325,3.6270363076554255
00855,train,676,1,iPhone 6s Plus,-11.180825848007757,8.394174038879713,-22.80334426597023,-5.039348461022299
00855,train,1438,3,iPhone 6s Plus,1.7617430860245595,20.32840723819937,6.279655666565484,14.346335031673643
00855,train,1071,4,iPhone 6s Plus,-18.456249673218707,-16.075959489983756,-53.66095205605699,-0.9246739347906863
00859,train,1425,4,iPhone 5S,-3.1204372083147023,-11.67233494670888,-54.094133444308575,-15.04847295932974
00859,train,2302,3,iPhone 5S,-1.3063760088424505,5.0745900198039084,-58.50714053165497,-1.2688487662505952
00859,train,2052,3,iPhone 5S,-1.3558351621635298,4.771087237537943,-52.648960713188806,-7.900035166360503
00859,train,802,1,iPhone 5S,-8.071390194518067,-2.5185707916656264,-57.57170910967369,-2.755492385106023
00859,train,1582,4,iPhone 5S,-1.8263690660000638,-4.544033340146438,-52.32768702926623,-5.213190541636412
00859,train,1900,3,iPhone 5S,0.46537893627634896,7.172073279663397,-54.97343380885306,-2.6430664939459207
00859,train,1910,3,iPhone 5S,0.55452357734702,7.368914915638066,-55.03544685758656,-0.15989793933001015
00859,train,1448,4,iPhone 5S,-0.5554195880260862,-6.955075740831392,-53.32709956016987,-5.198768977316992
00859,train,1806,3,iPhone 5S,-2.9281061192686333,7.868135514006427,-51.060662009266814,-3.1324700441079587
00859,train,40,1,iPhone 5S,-10.149802068796774,2.288946930437932,-59.389157098867116,-0.5886114085385152
00861,train,112,1,iPad 4,-10.81111636606689,11.859657205512102,-48.23881421378635,11.52283946240976
00861,train,324,1,iPad 4,-23.471897850914836,-16.151087276498057,-52.4290486166216,-9.828440987804074
00861,train,1473,3,iPad 4,-4.951545685395305,6.3529940996063194,-47.163164043332124,-1.5236093762896838
00861,train,1095,2,iPad 4,16.172047262242714,2.808026075833984,-34.428155730266084,2.8746706825655846
00861,train,498,4,iPad 4,-0.3912872438277341,-28.187265487875074,-46.58455113222137,-29.12865572592175
00861,train,1562,3,iPad 4,-9.670589949121764,14.930496490221831,-58.251571353053485,8.237233858302881
00861,train,1854,3,iPad 4,-7.144258114502789,34.392243490802166,-51.66533569224553,26.263197073408275
00861,train,1391,2,iPad 4,21.507038606374177,11.350513100919272,-33.38303905440784,10.918239207513771
00861,train,1415,3,iPad 4,-9.086441115508261,36.57444369115306,-44.00958394556703,24.91536168905099
00861,train,918,4,iPad 4,-5.917077774550709,-5.114405187867053,-56.8815098572519,19.97737521593754
00864,train,1957,3,iPhone 6 Plus,0.6064481824317541,8.028340680682618,-33.90379921415902,-4.602822106228737
00864,train,608,1,iPhone 6 Plus,-15.636942966265627,-0.5791270058198579,-38.23943497777194,-3.9761521539808906
00864,train,1307,4,iPhone 6 Plus,-5.620627266724984,-18.488660266030976,-44.90506094111411,2.091859753718912
00864,train,919,4,iPhone 6 Plus,2.153186516764981,-2.544507592693531,-28.26694606458451,-0.026149417100012853
00864,train,1711,3,iPhone 6 Plus,7.3871592593201445,18.429687269954627,-29.754118501980074,-5.443451294785965
00864,train,1695,3,iPhone 6 Plus,-1.1205146521354925,17.22753004846396,-33.29046746907063,2.9771060180740205
00864,train,1193,4,iPhone 6 Plus,-1.1207235754860778,-5.111385667985138,-28.215821713790046,-1.51207953429994
00864,train,1089,4,iPhone 6 Plus,-2.9047086860012334,-1.8726574335644353,-24.042251862982646,3.2964371665757994
00864,train,6,1,iPhone 6 Plus,-17.301707727951953,2.2042696440474163,-51.526984281138766,3.2746765380358
00864,train,945,4,iPhone 6 Plus,-0.1133170878812346,-12.994545691569504,-40.24783386468452,-1.3217017765419128
00865,train,988,4,iPhone 6 Plus,0.9272725666689021,-5.569139371046256,-28.874125033244358,-7.887814154805171
00865,train,1580,3,iPhone 6 Plus,6.496322851814777,2.986126727444046,-30.486003212994262,-3.416911220552162
00865,train,908,4,iPhone 6 Plus,0.9456263795487682,-9.394587442137576,-35.39412336338408,-4.216338956227591
00865,train,505,1,iPhone 6 Plus,-23.42335630708363,-2.7420482911823116,-53.99325258955082,-9.028445013793483
00865,train,2038,3,iPhone 6 Plus,-1.0940136093082498,12.889472286520983,-44.29689922280701,4.225770998777308
00865,train,443,1,iPhone 6 Plus,-11.88464547360601,-4.506635285918555,-42.664770311782966,4.736625265183864
00865,train,1035,4,iPhone 6 Plus,-4.1408269399848745,-15.103963484187124,-32.01900619419296,-16.549672317099
00865,train,1619,3,iPhone 6 Plus,-3.4609361026587266,2.7422215196960438,-40.890315172493246,-6.393050178679067
00865,train,295,1,iPhone 6 Plus,-10.033752022916529,-3.302527911600101,-43.63358071545561,-4.312858182450878
00865,train,1563,3,iPhone 6 Plus,3.267019358804582,5.830380022383232,-39.83867576601175,-6.188303724259381
00869,train,797,4,iPhone 6,-2.8115922791861987,-16.91689845879209,-44.49791552124761,3.757591535704485
00869,train,274,1,iPhone 6,-2.3821472271983524,2.1767519909473965,-33.623997971734894,5.54393102197028
00869,train,1550,3,iPhone 6,0.45936396273168334,12.320154075382629,-34.182215779114884,-2.8903677111854162
00869,train,511,1,iPhone 6,-13.083007289766975,5.984900239622095,-45.992647784474244,24.50897681778213
00869,train,1465,4,iPhone 6,-8.405014627792344,-13.87101077442652,-44.21844121136717,-18.604819602292416
00869,train,1869,3,iPhone 6,5.313157119034062,10.004506267569694,-38.47361065127904,9.471467488048965
00869,train,1060,4,iPhone 6,-4.435775206574774,-5.772639286718934,-26.3869720237455,3.0523210309079154
00869,train,100,1,iPhone 6,-14.300100472623594,-2.7644023140887306,-44.08847194405556,-4.15028959534069
00869,train,1886,3,iPhone 6,4.81084552199752,1.994616063019414,-36.46981978284506,-0.39020740870787024
00869,train,2131,3,iPhone 6,4.212213708091403,14.433692973283948,-44.28217556707105,3.8807590926848046
00872,train,268,4,iPhone 6,-3.335897645679567,-12.351916242841662,-43.204002323965646,-4.271263881567852
00872,train,143,4,iPhone 6,-3.001415657295806,-5.231561050603938,-48.46007778989823,9.124702981698562
00872,train,209,4,iPhone 6,0.6687019034344329,-7.416256530714351,-37.40562401280764,3.791484264336123
00872,train,148,4,iPhone 6,-3.425152788004354,-5.321685715547061,-43.74432760996568,3.543490922904289
00872,train,110,1,iPhone 6,-5.845860087627598,4.174569041159372,-35.70140992081699,3.3378450732375917
00872,train,26,1,iPhone 6,-5.756206450878636,4.81719173177513,-36.75036209275104,4.610780978061765
00872,train,97,1,iPhone 6,-2.1040198333838913,-1.8465696308253923,-36.02900917654667,-3.355413211213262
00872,train,332,3,iPhone 6,4.560999336573174,9.237649216389721,-36.59634867686038,5.30553874678163
00872,train,336,3,iPhone 6,3.8501324971226274,14.501063731824564,-38.73702097499811,10.301093611984033
00872,train,252,4,iPhone 6,1.793700168222038,-15.411987212501833,-36.071199818474824,-9.426947623316613
00873,train,144,4,iPhone 6 Plus,2.1637941918439583,-2.9219695860948978,-57.03049398297568,-5.314516798246523
00873,train,139,4,iPhone 6 Plus,-3.820838027630114,-15.824568795105225,-55.89309815733365,-18.703249579566087
00873,train,262,3,iPhone 6 Plus,-1.5922480929621443,4.199984254150856,-51.41359667832235,-9.428835741861958
00873,train,94,1,iPhone 6 Plus,-3.3730040699551225,3.018234721791567,-52.321878628252946,-1.6993990618158572
00873,train,64,1,iPhone 6 Plus,-6.057714476207363,-0.8133163870367212,-51.334481337330374,-4.142053904155677
00873,train,251,3,iPhone 6 Plus,1.1646568608040693,23.970346615046097,-50.119410358529855,13.374059505263586
00873,train,126,4,iPhone 6 Plus,-0.5097868750929916,-10.449130260684756,-52.84076988970145,-7.740580637777974
00873,train,164,4,iPhone 6 Plus,2.6256003140541386,-2.560227515884611,-48.42278928954081,-12.116155276085559
00873,train,58,1,iPhone 6 Plus,-6.030999826722069,-0.8860881737596958,-46.09134823856135,-6.362243248164102
00873,train,87,1,iPhone 6 Plus,-3.4707759797944764,3.03620960487011,-43.390416218099794,0.5949472596243052
00874,train,2010,3,iPhone 6 Plus,2.8986336123185024,11.036940489995903,-52.2411078758864,1.7755955120299207
00874,train,1736,3,iPhone 6 Plus,7.385441844175318,25.871721184314804,-50.022120095924876,21.369207752466053
00874,train,1950,3,iPhone 6 Plus,3.842387697880432,24.429601538165475,-52.050879450340034,-1.5373383334556034
00874,train,522,1,iPhone 6 Plus,-19.991194310866604,1.6869225811445068,-65.99312758166845,-3.6554553895677637
00874,train,360,1,iPhone 6 Plus,-23.694316721390038,-2.8544227279031116,-56.6654673192345,3.6848480182734753
00874,train,1045,4,iPhone 6 Plus,2.4890542812247087,-2.8367125301814653,-56.160629401630096,0.7048508620179645
00874,train,1799,3,iPhone 6 Plus,-3.493038468302961,3.286896184064305,-62.39084747379207,-14.13915193925238
00874,train,451,1,iPhone 6 Plus,-13.946006688515348,0.6731074596132318,-59.53968876985908,4.059718753459198
00874,train,1561,3,iPhone 6 Plus,0.7268941652406635,17.82335645989293,-49.22410127756562,6.075566916700801
00874,train,1520,3,iPhone 6 Plus,1.535315989078831,4.289299970503736,-52.8869475553621,5.513666711049669
00875,train,83,1,iPhone 5C,-7.195042239568623,1.5415249290714987,-41.74251717783196,-19.504970622912936
00875,train,940,4,iPhone 5C,3.651369192054672,-4.6344239705216825,-27.479858892393082,20.249628163059683
00875,train,1102,3,iPhone 5C,0.2876794451522831,4.347758811509112,-53.04678590980755,-10.61321900088839
00875,train,183,1,iPhone 5C,-5.166694853082896,0.21711026705983852,-44.866012530759384,-4.697291909712374
00875,train,950,4,iPhone 5C,-4.480975836445322,-10.53574958812983,-49.862618299228195,-0.4760098778302392
00875,train,369,1,iPhone 5C,-6.156430603898546,-1.877334804590192,-42.26935542638131,-8.442742655889411
00875,train,450,4,iPhone 5C,-5.252540019648531,-17.918296279765322,-45.61398662036052,3.3181773288084195
00875,train,22,1,iPhone 5C,-6.559054966835273,-2.246999155863532,-43.531813940204465,13.15061231430454
00875,train,184,1,iPhone 5C,-5.237555049996325,-0.19709134545229273,-46.36068466175247,0.3583405033633502
00875,train,1204,3,iPhone 5C,0.622262404544109,7.987175725360002,-42.393607872966406,0.36882318419782373
00878,train,2284,3,iPhone 5S,0.8666254659605288,4.856009335601296,-51.56574665547746,-5.8113705439161665
00878,train,404,1,iPhone 5S,-13.105010124482433,1.5667812561878214,-65.83508032684875,34.89790649285199
00878,train,2163,3,iPhone 5S,11.437968118977945,14.144410853329708,-47.159498266531635,-2.266788109814017
00878,train,449,1,iPhone 5S,-12.3401884355064,2.759166112182187,-54.256011163267075,-0.58082585684834
00878,train,2175,3,iPhone 5S,7.184705474821107,16.56041962886039,-51.79717144344265,24.703000442451938
00878,train,1680,4,iPhone 5S,0.4214500937304398,-10.299547560336821,-49.090303743862904,-3.765331159295038
00878,train,679,1,iPhone 5S,-8.65167711566515,2.951520470439188,-56.11609533435237,6.194426643799929
00878,train,832,1,iPhone 5S,-2.6918698092245954,2.9831546126444852,-53.320138721273786,6.837232353054461
00878,train,583,1,iPhone 5S,-4.165781509470382,2.272399508770556,-49.91586939965877,-1.3255927709315445
00878,train,2103,3,iPhone 5S,-1.6004062988303542,12.648600529899019,-55.738035639623654,0.0035365038337977386
00881,train,513,1,iPhone 6 Plus,-18.230430511227592,-1.548491623001172,-56.99196264879496,-0.6008755300006539
00881,train,1171,4,iPhone 6 Plus,0.8461259726846857,-13.107408563195452,16.734669128531557,-15.5356045882841
00881,train,1535,3,iPhone 6 Plus,-0.572094920680283,5.247432125360967,-37.469780326648426,-2.7889851875639375
00881,train,602,1,iPhone 6 Plus,-10.888272186503752,-2.536446545933534,24.694239728531393,-3.4737780915639886
00881,train,1138,4,iPhone 6 Plus,1.2825356003575483,-10.993490767849854,-41.720864055672216,-4.868430830476929
00881,train,683,4,iPhone 6 Plus,1.3918410114252864,-12.696238508810382,-39.79181863113201,-4.980020298701143
00881,train,199,1,iPhone 6 Plus,-14.043310505447986,3.1205466670258875,12.859505563260392,6.239658494019827
00881,train,201,1,iPhone 6 Plus,-14.112819634585021,2.637295576099266,11.261041739868975,3.727380616551472
00881,train,1443,3,iPhone 6 Plus,2.3004435567829487,10.483357390077623,-48.32605003840589,-0.5784662103062335
00881,train,899,4,iPhone 6 Plus,-1.9975400801737806,-11.594053164781213,-47.26295247613888,-5.218452771778318
00882,train,950,4,iPhone 5S,2.9868459538458563,-14.756508757449854,-38.983936211648505,-5.874360922914021
00882,train,1254,3,iPhone 5S,1.758315197342535,14.761528295967524,-45.51371551303358,4.250867158809302
00882,train,138,1,iPhone 5S,-9.000603737486088,2.081371388180309,-38.965275709532186,-1.266106493917494
00882,train,1520,3,iPhone 5S,-0.07019229759392501,3.45144483231672,-36.12294157623039,-10.22371521402128
00882,train,910,4,iPhone 5S,0.4235539521134545,-13.688577746705574,-25.106297265528575,-2.6936429354547253
00882,train,314,1,iPhone 5S,-10.728673865046433,3.207640663713442,-52.925538309246946,1.8371146763765556
00882,train,1093,3,iPhone 5S,-1.8971980568072377,4.417194106107027,-38.97279305803112,-8.244411725368268
00882,train,769,4,iPhone 5S,-2.4739517344872373,-3.804116953799651,-49.129069547447855,1.7034555716456183
00882,train,62,1,iPhone 5S,-6.8445437180879605,-2.2063808610457754,-40.516968448330886,-6.3217356507665805
00882,train,870,4,iPhone 5S,-2.003611234560954,-19.86877139034503,1.9744975471435688,-3.4825300682281974
00886,train,95,4,iPhone 4S,-1.2295386038283864,-7.487469858487303,-42.97473484379505,-4.917105473900721
00886,train,96,4,iPhone 4S,-1.0419569505056692,-7.431792714339972,-43.40405587774095,-4.190006724382105
00886,train,93,4,iPhone 4S,-3.3556745114831728,-13.979299441686685,-47.26395608727509,-13.772236269076707
00886,train,100,4,iPhone 4S,-3.8138372356510164,-17.44695382734609,-46.54980898937188,-19.254662808512325
00886,train,90,4,iPhone 4S,-2.5294733931194666,-4.121654178327559,-50.812759182290186,1.4154895065608721
00886,train,104,4,iPhone 4S,-4.846649779322633,-15.552538593559882,-49.70240142179789,-14.200677369820717
00886,train,98,4,iPhone 4S,-5.498165424934702,-6.386162946002231,-49.888210268287786,-2.9636362676627312
00886,train,83,4,iPhone 4S,-2.5062108163864973,-17.014029853945466,-46.30738603509651,-17.887077495476724
00886,train,99,4,iPhone 4S,-6.637301196355196,-6.374254235248442,-51.11073591881299,-3.268485276329092
00886,train,103,4,iPhone 4S,-2.4589913082651367,-11.785030233570794,-47.875238898522426,-10.76995346273382
00888,train,592,1,iPhone 6,-3.1966399825787537,-1.9086945966778972,-22.24045740534786,-40.28963366204231
00888,train,1112,4,iPhone 6,-4.47221485497952,-7.265178520943861,-53.062532473800026,3.3623439925935568
00888,train,1683,3,iPhone 6,-0.9793626938092128,15.279519270575086,-47.82190754561848,9.856137290954896
00888,train,829,4,iPhone 6,0.27839972454580614,-7.594080488350359,-56.84981662897452,0.9054427659676288
00888,train,1520,3,iPhone 6,1.8261642670232285,18.941519199607498,-28.380593299769203,-4.604691284112711
00888,train,1909,3,iPhone 6,-0.8743056049089962,7.416874148334937,-44.63092423838006,-3.317339044062541
00888,train,1560,3,iPhone 6,2.0098541853023235,14.406688081647355,-34.40192665811427,-0.8804597204345928
00888,train,1316,4,iPhone 6,-3.547107226333575,-16.9532893747121,-41.21268557056454,-9.911987858804338
00888,train,423,1,iPhone 6,-12.323179400093565,-0.8898579742004737,-55.82671025548299,-2.757214422463498
00888,train,1034,4,iPhone 6,-0.8962528182222527,-15.628156495128056,-43.82402112608764,-11.543854020819326
00889,train,304,3,iPhone 6,-0.5915558650619749,12.395901074178472,-44.481579148595685,7.5834759452202745
00889,train,9,1,iPhone 6,-20.32130865291072,1.0040568454632208,-63.15393780967542,1.8021195234883083
00889,train,276,3,iPhone 6,4.50996610141997,16.282815407845668,-37.50537122440085,12.330417772598409
00889,train,55,1,iPhone 6,-11.037423633059456,3.644553854562315,-52.936710688122496,2.7972180391867605
00889,train,89,1,iPhone 6,-18.712213261440983,-0.8581477772991867,-60.995777442001625,-4.247041529584594
00889,train,73,1,iPhone 6,-6.98040342822355,-1.5759915964903748,-45.979276604963204,-2.9377983923396913
00889,train,134,1,iPhone 6,-7.841112495631283,2.4370542941009243,-49.97391976540403,2.241851651706401
00889,train,180,4,iPhone 6,-2.3731057728372122,-2.981022597670845,-46.13863276762481,10.525105508346453
00889,train,249,3,iPhone 6,-1.5978329790847985,11.399920952846024,-45.66611930450842,4.964567075126776
00889,train,159,4,iPhone 6,-0.26638746645679184,-17.35732370767236,-43.58535555855089,-9.729918593295876
00890,train,239,4,iPad 3,-2.0554824985057705,-12.459193548366285,-45.47598129072112,13.675981949576956
00890,train,707,3,iPad 3,4.5116308342466676,32.208379764845006,-38.61650448364527,23.95549431446159
